ProbeID	ESJ1	isp2	ESJ1	isp2
1449949_a_at	150	132.1	P	P
1449950_at	80.2	55.3	P	P
1449951_at	208.5	267.5	P	P
1449952_s_at	3.4	10	A	A
1449953_at	37.7	23.8	A	A
1449954_at	34.1	104.9	A	P
1449955_at	64.2	49.4	A	A
1449956_at	71.3	65	A	P
1449957_at	268.7	235.8	P	P
1449958_a_at	13.7	3.5	A	A
1449959_x_at	49.9	28.7	A	A
1449960_at	85	141	A	P
1449961_at	7.8	7.9	A	A
1449962_at	39.2	10.6	A	A
1449963_at	1.9	0.6	A	A
1449964_a_at	122.6	315	A	P
1449965_at	165.8	33.1	P	P
1449966_s_at	939.1	834.8	P	P
1449967_at	4.7	6	A	A
1449968_s_at	4957	4154.9	P	P
1449969_at	27.5	32.3	A	A
1449970_at	146.3	64.5	A	A
1449971_a_at	105.8	37.3	A	A
1449972_s_at	3572.1	3147.4	P	P
1449973_a_at	166.6	778.6	P	P
1449974_at	19.7	91.1	A	A
1449975_a_at	138	182.8	A	A
1449976_a_at	64.5	29.8	P	A
1449977_at	110	83.1	A	A
1449978_at	16.1	22.3	A	A
1449979_a_at	1.3	0.3	A	A
1449980_a_at	36.8	3.9	P	A
1449981_a_at	296.3	71.2	P	P
1449982_at	69.3	25.6	A	P
1449983_a_at	571.1	548.7	P	P
1449984_at	6.4	161.9	A	P
1449985_at	37.3	4.6	A	A
1449986_at	39.7	17	A	A
1449987_at	77.8	40.1	A	A
1449988_at	19.5	3.1	A	A
1449989_at	10.3	14.3	A	A
1449990_at	2.2	2	A	A
1449991_at	1.7	9.8	A	A
1449992_at	41.6	10.7	A	A
1449993_at	40.3	6.4	A	A
1449994_at	65.4	38.8	A	A
1449995_at	8.5	3.9	A	A
1449996_a_at	55.1	81.3	A	P
1449997_at	16.7	43.7	A	A
1449998_at	9.4	93.1	A	P
1449999_a_at	48.5	20.7	A	A
1450000_at	53.4	34.3	A	A
1450001_a_at	126	35.9	A	A
1450002_at	24.5	31.6	A	A
1450003_at	8.7	5.3	A	A
1450004_at	3.4	26.8	A	M
1450005_x_at	144.3	51.3	A	A
1450006_at	1873.6	2898.6	P	P
1450007_at	495.6	488.6	P	P
1450008_a_at	4997.8	5507	P	P
1450009_at	54.1	4.4	A	A
1450010_at	2326.3	2336.9	P	P
1450011_at	3806.1	4230.4	P	P
1450012_x_at	9640.5	14193.4	P	P
1450013_at	428.2	269.9	P	P
1450014_at	32.5	13.2	A	A
1450015_x_at	160.7	296.3	P	P
1450016_at	5844	4112.3	P	P
1450017_at	2567.8	2002.5	P	P
1450018_s_at	785.1	574.2	P	P
1450019_at	3.2	1.1	A	A
1450020_at	33	20.9	A	A
1450021_at	7321.7	4554.1	P	P
1450022_at	254.2	427.3	A	P
1450023_at	557.4	806.9	P	P
1450024_at	544.9	295.4	P	P
1450025_at	141.4	122.2	P	P
1450026_a_at	1455.2	1900.6	P	P
1450027_at	135.5	170.4	P	P
1450028_a_at	1422.8	1762.2	P	P
1450029_s_at	170.3	123.8	P	P
1450030_at	376.3	328.8	P	P
1450031_at	2446.8	3768.4	P	P
1450032_at	3.5	22.6	A	A
1450033_a_at	211.3	475.7	P	P
1450034_at	315.8	489.2	P	P
1450035_a_at	1856.7	1135.9	P	P
1450036_at	235.8	394.6	P	P
1450037_at	375.8	898.3	P	P
1450038_s_at	713.8	1185	P	P
1450039_at	1008	1618.9	P	P
1450040_at	190	287.2	A	A
1450041_a_at	24	37.5	A	A
1450042_at	18.6	22.9	A	A
1450043_at	86.2	198.7	M	P
1450044_at	3129.2	3424.4	P	P
1450045_at	286	177.4	P	P
1450046_at	13.3	22.4	A	A
1450047_at	333.1	589.5	P	P
1450048_a_at	1172.9	2345.6	P	P
1450049_a_at	150.4	185	P	P
1450050_at	444.1	457.9	P	P
1450051_at	397.5	686.2	P	P
1450052_at	1176.4	1254.1	P	P
1450053_at	1620.3	1579	P	P
1450054_at	1490.8	1607.5	P	P
1450055_at	1.7	34.7	A	A
1450056_at	193.5	445.4	P	P
1450057_at	348.5	169.4	P	P
1450058_at	387.7	217.1	P	P
1450059_at	291.4	318.6	P	P
1450060_at	35.5	2.2	A	A
1450061_at	1771.5	1896.5	P	P
1450062_a_at	2124.7	1588.8	P	P
1450063_at	55.7	231.3	P	P
1450064_at	17.7	165.2	A	P
1450065_at	33.9	30.9	A	P
1450066_at	828	969.8	P	P
1450067_a_at	1338.9	1157.1	P	P
1450068_at	11.9	368.9	A	P
1450069_a_at	170.9	296.9	P	P
1450070_s_at	1228.8	1081.3	P	P
1450071_at	191.5	274.5	P	P
1450072_at	279.8	287.3	P	P
1450073_at	109.8	230.5	A	P
1450074_at	262.4	310.5	P	P
1450075_at	16.4	6.8	A	A
1450076_at	131.6	224.5	P	P
1450077_at	462	421.7	P	P
1450078_at	64.6	54.7	A	P
1450079_at	386.2	206.5	P	P
1450080_at	152.2	17.4	A	A
1450081_x_at	4962.3	8154.5	P	P
1450082_s_at	1878	2900.5	P	P
1450083_at	530.9	432.5	P	P
1450084_s_at	3960	3369.5	P	P
1450085_at	51.8	90.1	A	P
1450086_at	400.7	282.7	P	P
1450087_a_at	1985.7	2158.1	P	P
1450088_a_at	65.7	51	A	A
1450089_a_at	773.8	1064.8	P	P
1450090_at	494.2	725.1	P	P
1450091_at	50	35.2	A	P
1450092_at	33.6	96	A	A
1450093_s_at	82	145.7	M	P
1450094_at	192.9	238.6	P	P
1450095_a_at	542.7	524.6	P	P
1450096_at	82.7	60	A	P
1450097_s_at	337.1	500.9	P	P
1450098_at	70.2	87.5	A	P
1450099_a_at	652.5	536.5	P	P
1450100_a_at	495.9	984.8	P	P
1450101_a_at	94.7	60.8	A	P
1450102_a_at	826.9	447.2	P	P
1450103_a_at	1119.7	1580.2	P	P
1450104_at	292	360.3	A	P
1450105_at	439.1	396.6	P	P
1450106_a_at	382.3	413.6	P	P
1450107_a_at	1011.8	1204.7	P	P
1450108_at	104.8	38.6	P	A
1450109_s_at	8.3	15.8	A	P
1450110_at	120.7	80.8	A	A
1450111_a_at	383	538.4	P	P
1450112_a_at	405.2	422.4	P	P
1450113_at	629	922.6	P	P
1450114_at	89.9	141.7	A	A
1450115_at	115	143.4	A	P
1450116_at	839.7	1312.7	P	P
1450117_at	1574.5	1712	P	P
1450118_a_at	4.9	3.2	A	A
1450119_at	25.3	70.6	A	A
1450120_at	12.8	9.4	A	A
1450121_at	62.6	14.6	M	A
1450122_at	339.9	389.8	P	P
1450123_at	31.3	30.4	A	A
1450124_a_at	53.8	60.6	A	A
1450125_at	44.3	31.8	A	A
1450126_at	5.1	8.3	A	A
1450127_a_at	42.2	5.8	A	A
1450128_at	42.6	51.1	A	M
1450129_a_at	1314.5	1609.1	P	P
1450130_at	171.1	226.7	P	P
1450131_a_at	642.4	683.3	P	P
1450132_at	47.2	9.2	A	A
1450133_at	5.9	0.5	A	A
1450134_at	134.6	66.2	P	P
1450135_at	252.4	125.3	P	P
1450136_at	170.5	258.1	P	P
1450137_at	65.6	175.6	A	P
1450138_a_at	3735.4	2891.8	P	P
1450139_at	1.6	1.7	A	A
1450140_a_at	80.2	52.1	A	P
1450141_at	11	74.9	A	A
1450142_a_at	22.1	18.6	A	A
1450143_at	62.9	51.8	A	P
1450144_at	48.5	30.2	A	P
1450145_at	32.2	26.1	A	A
1450146_at	47.9	68.3	A	P
1450147_at	83.1	77.8	A	P
1450148_at	106.1	87.2	P	P
1450149_a_at	15379.7	14475.2	P	P
1450150_a_at	20299.5	18156	P	P
1450151_at	132.7	89.3	A	P
1450152_at	8.3	4.2	A	A
1450153_at	169.9	258.9	P	P
1450154_at	9.2	9.5	A	A
1450155_at	4.9	3.8	A	A
1450156_a_at	1293.9	2027.3	P	P
1450157_a_at	1053.3	2344.2	P	P
1450158_at	89	7.1	A	A
1450159_at	9.9	10.3	A	A
1450160_at	8.7	80.2	A	P
1450161_at	148.2	143.8	P	P
1450162_at	12.7	23.1	A	A
1450163_a_at	185.1	195.8	P	P
1450164_at	2.8	3.6	A	A
1450165_at	105.3	73.9	M	M
1450166_at	76.5	98.6	A	P
1450167_at	23.5	8.8	A	A
1450168_at	54.9	66.9	A	P
1450169_at	11.7	24.5	A	A
1450170_x_at	26.9	24.4	A	A
1450171_x_at	89.5	19.1	P	A
1450172_at	375.4	457.3	P	P
1450173_at	437.2	379	P	P
1450174_at	11.4	35.4	A	A
1450175_a_at	17	4.7	A	A
1450176_at	19.1	17.5	A	A
1450177_at	16.4	92.7	A	A
1450178_at	75.2	6.7	P	A
1450179_at	24.3	17.3	A	A
1450180_a_at	167.6	258	P	P
1450181_at	76.1	87	A	A
1450182_at	83.5	73.1	A	A
1450183_a_at	36.8	108.9	A	P
1450184_s_at	9.6	139.6	A	P
1450185_a_at	4.2	11.5	A	A
1450186_s_at	5880.9	5492	P	P
1450187_a_at	978	795.5	P	P
1450188_s_at	77.9	50.1	A	P
1450189_at	12.6	55.1	A	A
1450190_at	2.7	6.7	A	A
1450191_a_at	226.8	608.8	P	P
1450192_at	35.2	1.6	A	A
1450193_at	43.9	41.1	A	A
1450194_a_at	583.6	613.7	P	P
1450195_at	75.1	41	P	A
1450196_s_at	18.3	463.2	A	P
1450197_at	3.4	3.5	A	A
1450198_at	34	81.6	A	A
1450199_a_at	9.7	37.6	A	A
1450200_s_at	6	23.4	A	A
1450201_at	32.6	6.7	A	A
1450202_at	89.3	68	A	A
1450203_at	9.1	6.8	A	A
1450204_a_at	404.7	764.4	P	P
1450205_at	9.2	41.6	A	A
1450206_at	115.8	477.7	P	P
1450207_at	61	115.6	A	P
1450208_a_at	207.1	286.1	P	P
1450209_at	2.3	3.8	A	A
1450210_at	2	4.4	A	A
1450211_at	3.2	2.8	A	A
1450212_at	49.6	60.8	A	A
1450213_at	5.6	20.2	A	A
1450214_at	55.2	97.2	A	P
1450215_at	1.7	3	A	A
1450216_at	13.6	1.8	A	A
1450217_at	100.3	65.6	P	P
1450218_at	39.6	7.4	M	A
1450219_at	14.1	46.2	A	A
1450220_a_at	41.7	15.9	A	A
1450221_at	1.7	3.3	A	A
1450222_x_at	4.2	1.4	A	A
1450223_at	392.1	492.9	P	P
1450224_at	57.2	2.7	A	A
1450225_at	4.3	23.2	A	A
1450226_at	25.5	3.3	A	A
1450227_at	206.5	380	P	P
1450228_a_at	22.9	103	A	A
1450229_at	104.1	165.4	P	P
1450230_at	3.8	40	A	A
1450231_a_at	42.5	125.8	P	P
1450232_at	195.6	105.6	P	P
1450233_a_at	49.8	39.9	A	A
1450234_at	88.4	72.4	P	P
1450235_at	113.6	77.7	A	A
1450236_at	72.7	60.1	A	A
1450237_at	8.6	4.3	A	A
1450238_at	4.1	29.5	A	M
1450239_at	6	3.1	A	A
1450240_a_at	9.2	184.2	A	A
1450241_a_at	53.1	16.9	P	A
1450242_at	7.1	24.8	A	A
1450243_a_at	55	8.8	A	A
1450244_a_at	145.7	119.9	A	P
1450245_at	1.7	3.6	A	A
1450246_at	53.7	59.2	A	A
1450247_a_at	87.1	456.3	A	P
1450248_at	14.1	30.9	A	A
1450249_s_at	17	120.4	A	P
1450250_at	12.6	71.2	A	A
1450251_a_at	212.7	194.4	P	P
1450252_at	70.3	5.6	A	A
1450253_a_at	456.3	814.2	P	P
1450254_at	148.9	277.6	P	P
1450255_at	10.9	40.4	A	A
1450256_at	297.4	2	P	A
1450257_at	229.4	9.3	A	A
1450258_a_at	15.2	65	A	P
1450259_a_at	64.7	121	A	P
1450260_at	12.6	16.6	A	A
1450261_a_at	19.6	25.7	A	A
1450262_at	53.9	61.8	A	A
1450263_at	30.9	55.8	A	A
1450264_a_at	826.2	1239.1	P	P
1450265_at	45.4	2.1	A	A
1450266_at	5	1.7	A	A
1450267_at	10.1	22.2	A	A
1450268_at	223.2	51.7	P	P
1450269_a_at	3252.3	5267.4	P	P
1450270_at	7.3	12.3	A	A
1450271_at	9.7	14.2	A	A
1450272_at	70.3	19.2	A	A
1450273_at	6.2	4.7	A	A
1450274_at	16.1	0.6	A	A
1450275_x_at	1561.6	1467.3	P	P
1450276_a_at	42.7	17.8	P	P
1450277_at	17.4	5.2	A	A
1450278_at	29.9	5.2	A	A
1450279_at	8.1	13.7	A	A
1450280_a_at	57.5	6.2	A	A
1450281_a_at	2.3	1.2	A	A
1450282_at	496.7	1422.8	P	P
1450283_at	39.3	24.7	A	A
1450284_at	9.3	1.5	A	A
1450285_at	178.5	102.8	P	P
1450286_at	66.3	54.5	A	P
1450287_at	2.6	29.7	A	P
1450288_at	73.6	44.4	A	A
1450289_at	3.9	2.4	A	A
1450290_at	69.5	24.1	P	A
1450291_s_at	37.1	9	A	A
1450292_a_at	157.1	250.8	A	P
1450293_at	47.8	28.8	A	A
1450294_a_at	3.2	5.3	A	A
1450295_s_at	349.2	512.9	P	P
1450296_at	2	2.4	A	A
1450297_at	21.7	314.9	A	P
1450298_at	2.4	1	A	A
1450299_at	33.5	85	A	A
1450300_at	16	11.6	A	A
1450301_at	2.1	1.3	A	A
1450302_at	36	42.5	A	A
1450303_at	11	14.6	A	A
1450304_at	8.2	10.4	A	A
1450305_at	47.7	25.1	A	A
1450306_at	13.6	48.3	A	A
1450307_x_at	160.1	97.4	P	P
1450308_a_at	348	187.1	P	P
1450309_at	5.2	2.5	A	A
1450310_at	96.8	69.7	A	A
1450311_at	62.3	31.1	A	A
1450312_at	31.1	9.8	A	A
1450313_at	6.6	6	A	A
1450314_at	19.5	40.6	A	A
1450315_at	38.7	22.2	A	P
1450316_at	11	20.9	A	A
1450317_at	13.3	10.4	A	A
1450318_a_at	7.5	9.7	A	A
1450319_at	37.7	61.4	A	P
1450320_at	29.6	3.5	A	A
1450321_at	86.7	80.2	M	P
1450322_s_at	2.7	14.8	A	A
1450323_at	88.5	115.1	P	P
1450324_a_at	17.6	102.4	A	A
1450325_at	47.8	26.8	A	A
1450326_at	11.6	21.9	A	A
1450327_at	48.1	13.5	A	A
1450328_at	1.7	0.6	A	A
1450329_a_at	19.9	20.1	A	A
1450330_at	39.3	23.4	A	P
1450331_s_at	7.7	33.8	A	A
1450332_s_at	7.6	46.5	A	P
1450333_a_at	230	260.1	P	P
1450334_at	7.9	1.1	A	A
1450335_at	62.5	47.8	A	P
1450336_at	124.4	65.6	P	P
1450337_a_at	116.3	278	P	P
1450338_x_at	35.5	7.3	A	A
1450339_a_at	133.4	116.8	A	P
1450340_a_at	133.4	210.5	A	A
1450341_at	5.1	5.5	A	A
1450342_at	11.5	98.7	A	A
1450343_at	20.9	4.2	A	A
1450344_a_at	43.9	30.3	A	P
1450345_at	11.5	9.1	A	A
1450346_at	6.9	4.8	A	A
1450347_at	33.7	23.3	A	A
1450348_at	72.1	74.3	A	A
1450349_at	6.6	16.1	A	A
1450350_a_at	179.3	539.5	P	P
1450351_a_at	66.1	82.8	A	P
1450352_at	86.1	23.2	A	A
1450353_at	20.1	35.3	A	A
1450354_a_at	566	1076.7	P	P
1450355_a_at	992.4	688.1	P	P
1450356_at	26.5	14.2	A	A
1450357_a_at	9.9	61.8	A	A
1450358_at	8.8	4.1	A	A
1450359_at	4.9	13.3	A	A
1450360_at	26.7	6.1	A	A
1450361_at	16.5	7.2	A	A
1450362_at	21.2	8	A	A
1450363_at	62.4	255.8	A	P
1450364_a_at	28.2	8	A	A
1450365_at	38	54.8	A	A
1450366_at	150.6	174.5	A	P
1450367_at	38.3	9.7	A	A
1450368_a_at	264.5	274.5	P	P
1450369_at	79.3	37.9	M	P
1450370_a_at	39.7	4.6	A	A
1450371_at	12.3	15.7	A	A
1450372_a_at	18053	16908.6	P	P
1450373_at	118	76.8	A	A
1450374_at	160.6	111.3	A	A
1450375_at	32.2	28	A	P
1450376_at	1061.2	927.5	P	P
1450377_at	393	1261.7	P	P
1450378_at	363.9	220.2	P	P
1450379_at	829.2	851.8	P	P
1450380_at	876.9	293.5	P	P
1450381_a_at	11.6	57.9	A	A
1450382_at	468.7	867.5	P	P
1450383_at	213.8	534.4	A	P
1450384_at	148	247.9	A	P
1450385_at	2121.6	2276.8	P	P
1450386_at	3751	3584.1	P	P
1450387_s_at	1216.7	1523	P	P
1450388_s_at	497.4	840.9	P	P
1450389_s_at	50.3	71.2	A	P
1450390_x_at	208.1	147.8	P	P
1450391_a_at	62.3	68.5	A	P
1450392_at	45	76.1	A	P
1450393_a_at	625.2	806.7	P	P
1450394_at	2858.6	2831.7	P	P
1450395_at	348	293.5	P	P
1450396_at	1195.2	1399.2	P	P
1450397_at	230.8	66	P	A
1450398_at	127.2	396.4	P	P
1450399_at	1022.2	1435.4	P	P
1450400_at	1020	885	P	P
1450401_at	990.4	946	P	P
1450402_at	288.4	259.9	P	P
1450403_at	143.5	350	P	P
1450404_at	42.7	5.3	A	A
1450405_at	1618.4	1793.7	P	P
1450406_a_at	241.6	379.5	P	P
1450407_a_at	1358.6	1672.1	P	P
1450408_at	165.9	387.1	A	P
1450409_a_at	257.9	212	P	P
1450410_a_at	330.1	365.6	P	P
1450411_at	45.4	44.6	P	A
1450412_at	144.4	362.2	A	P
1450413_at	76.7	83.1	A	M
1450414_at	232.6	140.9	P	P
1450415_at	3.7	6.5	A	A
1450416_at	1346.2	1444.4	P	P
1450417_a_at	443.5	381.8	P	P
1450418_a_at	297.5	623.4	P	P
1450419_at	7.2	5.6	A	A
1450420_at	963.5	793.5	P	P
1450421_at	136.9	105.4	M	A
1450422_a_at	636.1	521.9	P	P
1450423_s_at	2211	1476.3	P	P
1450424_a_at	85.7	55.1	A	A
1450425_a_at	882.1	762.1	P	P
1450426_at	2.4	14.3	A	A
1450427_at	6.7	19.7	A	A
1450428_at	242.7	35.5	A	A
1450429_at	89.5	48.3	P	M
1450430_at	65.2	153.1	P	P
1450431_a_at	6644.6	8774.8	P	P
1450432_s_at	220.4	237	P	P
1450433_at	13.2	16.7	A	A
1450434_s_at	172.4	313.2	A	P
1450435_at	127.9	88.7	M	P
1450436_s_at	337.5	262.1	P	P
1450437_a_at	80.1	58.7	M	P
1450438_at	25.7	37.5	A	A
1450439_at	562.6	1148	P	P
1450440_at	4.2	1.8	A	A
1450441_at	9.9	41.3	A	A
1450442_at	94.8	66.3	A	A
1450443_at	51.6	83.2	A	A
1450444_a_at	14.7	69.2	A	A
1450445_at	3.4	5.1	A	A
1450446_a_at	60.8	70.9	P	A
1450447_at	90.2	17.7	A	A
1450448_at	162.2	110.4	P	P
1450449_a_at	488.4	480.6	P	P
1450450_at	76.8	188	P	P
1450451_at	28.4	5.9	A	A
1450452_a_at	585.9	541.5	P	P
1450453_a_at	37.9	59.9	A	A
1450454_at	173.3	217.4	P	P
1450455_s_at	2.1	30.2	A	P
1450456_at	10.7	6.8	A	A
1450457_at	168	258.6	P	P
1450458_at	10.3	88.6	A	P
1450459_at	259.2	220.6	P	P
1450460_at	241.9	718.3	P	P
1450461_at	301.7	382.7	A	P
1450462_at	14	20.6	A	A
1450463_at	47.4	39.4	A	A
1450464_at	316.7	308.2	P	P
1450465_at	15.2	4.9	A	A
1450466_at	49.4	9.9	A	A
1450467_at	30.1	72.1	A	P
1450468_at	45	20.8	A	A
1450469_at	15.6	4.4	A	A
1450470_at	9	18.9	A	A
1450471_at	44.8	95.4	A	A
1450472_s_at	114.4	158.4	P	P
1450473_at	3.1	9.3	A	A
1450474_at	1.9	2	A	A
1450475_at	42.9	33.3	A	A
1450476_at	16.7	3.9	A	A
1450477_at	39.5	14.4	A	A
1450478_a_at	633.7	662	P	P
1450479_x_at	1465	1340.3	P	P
1450480_a_at	393.9	762.7	P	P
1450481_at	48.5	54.2	A	P
1450482_a_at	713.5	136.8	P	P
1450483_at	3.4	1.7	A	A
1450484_a_at	104.7	84.9	P	M
1450485_at	98.5	55.9	P	A
1450486_a_at	18.3	55.6	A	A
1450487_at	61.7	5.4	A	A
1450488_at	14.4	11.6	A	A
1450489_at	622.6	890.5	P	P
1450490_at	126	134.9	A	A
1450491_at	5.3	3.5	A	A
1450492_at	28.5	13.6	A	A
1450493_at	112.1	54.2	A	A
1450494_x_at	179.7	81.1	P	A
1450495_a_at	10.4	8.9	A	A
1450496_a_at	1479.9	1610.2	P	P
1450497_at	6.9	4.7	A	A
1450498_at	140.3	301.5	P	P
1450499_at	8.3	5.3	A	A
1450500_at	9.5	104.2	A	P
1450501_at	106.9	37.1	A	A
1450502_at	14.8	5.4	A	A
1450503_at	2	2	A	A
1450504_a_at	1095.6	731.6	P	P
1450505_a_at	42.9	76.3	P	P
1450506_a_at	1138.7	1010.3	P	P
1450507_at	88.8	129.7	A	P
1450508_at	48.7	21.6	A	A
1450509_at	9.8	66.2	A	P
1450510_a_at	187.1	201	P	P
1450511_at	11.3	10.9	A	A
1450512_at	32.5	3.4	A	A
1450513_at	5.4	19.7	A	A
1450514_at	13.9	6.6	A	A
1450515_at	15.7	24.8	A	A
1450516_a_at	12.5	96.7	A	A
1450517_at	6.2	47.2	A	A
1450518_at	7.6	3.9	A	A
1450519_a_at	894.6	506.6	P	P
1450520_at	10.5	35.5	A	A
1450521_a_at	7.2	9.8	A	A
1450522_a_at	1778.1	2221.8	P	P
1450523_at	83.9	88.2	A	A
1450524_at	15.4	73.2	A	A
1450525_at	119.3	52.6	A	A
1450526_at	65.5	46.5	A	A
1450527_at	5	1.6	A	A
1450528_at	1.8	1.2	A	A
1450529_at	8.3	23	A	A
1450530_at	4.7	19.6	A	A
1450531_at	285	140.8	P	P
1450532_at	13.1	27.8	A	A
1450533_a_at	62.5	115.9	A	P
1450534_x_at	30.8	42.7	A	A
1450535_at	67.6	32.5	A	A
1450536_s_at	4.2	24.6	A	A
1450537_at	56	25.1	A	A
1450538_s_at	8	26.9	A	A
1450539_at	10.7	6.8	A	A
1450540_x_at	11.4	7.7	A	A
1450541_at	197.1	95.3	P	P
1450542_s_at	17.6	15.6	A	A
1450543_at	98.8	31.6	A	A
1450544_at	12.1	2.7	A	A
1450545_a_at	72.2	3	A	A
1450546_at	38.1	31.2	A	A
1450547_x_at	7.4	29.2	A	A
1450548_at	3.6	5.6	A	A
1450549_s_at	68.7	10.3	A	A
1450550_at	3	24.9	A	A
1450551_x_at	1	0.6	A	A
1450552_at	88.3	96.2	A	A
1450553_at	2.6	7.8	A	A
1450554_at	6.7	8.2	A	A
1450555_at	2.5	31.2	A	P
1450556_at	112.7	119	A	M
1450557_at	32.3	28.7	A	A
1450558_at	6.2	0.6	A	A
1450559_at	21.1	43.1	A	A
1450560_a_at	974.5	1276.1	P	P
1450561_a_at	1288.8	1555.5	P	P
1450562_at	9.2	13.9	A	A
1450563_at	34.4	7.5	A	A
1450564_x_at	55.5	8.4	A	A
1450565_at	12.3	7.5	A	A
1450566_at	2.2	2.9	A	A
1450567_a_at	24.8	30.5	A	A
1450568_at	26.7	2.4	A	A
1450569_a_at	1602.6	3296.4	P	P
1450570_a_at	13.2	16.7	A	A
1450571_a_at	45.2	48.6	A	A
1450572_at	5.1	23.1	A	A
1450573_at	7.1	5.2	A	A
1450574_at	56.2	29.6	A	P
1450575_at	16.1	23	A	A
1450576_a_at	485.3	1039.4	P	P
1450577_at	5.2	4.3	A	A
1450578_at	4.4	1.8	A	A
1450579_x_at	45.1	55.2	A	A
1450580_at	55.2	34	A	A
1450581_at	26.7	47	A	A
1450582_at	6.5	1.6	A	A
1450583_s_at	6.6	1.1	A	A
1450584_at	15.9	13	A	A
1450585_at	5.6	5	A	A
1450586_at	89	20.4	A	A
1450587_at	73.9	17.5	A	A
1450588_at	15.8	22.5	A	A
1450589_at	32.8	14.2	A	A
1450590_at	14	3.9	A	A
1450591_at	12.1	6.5	A	A
1450592_at	25.7	1.4	A	A
1450593_at	3.7	2.1	A	A
1450594_at	15.7	5.4	A	A
1450595_at	64.4	2.7	M	A
1450596_at	58	16.1	A	A
1450597_at	63.4	53	A	A
1450598_at	2.8	1.1	A	A
1450599_at	6.3	17.7	A	P
1450600_at	52.6	38.4	A	A
1450601_at	5.3	1	A	A
1450602_at	1.9	11.3	A	A
1450603_s_at	2.3	0.9	A	A
1450604_at	11	8.5	A	A
1450605_at	36.6	16.6	A	A
1450606_at	13.6	6.1	A	A
1450607_s_at	23	19.2	A	A
1450608_at	33.2	42.6	A	A
1450609_at	33.1	18.5	A	A
1450610_at	7.5	3.3	A	A
1450611_at	2.2	5.7	A	A
1450612_a_at	196.8	178.2	P	P
1450613_x_at	5.6	2.8	A	A
1450614_x_at	22.4	16.2	A	A
1450615_at	31.9	7.6	A	A
1450616_at	10.9	8.3	A	A
1450617_at	41.9	10.9	A	A
1450618_a_at	1390.1	23	P	A
1450619_x_at	53.2	46.3	A	A
1450620_at	19	18.3	A	A
1450621_a_at	2	4.3	A	A
1450622_at	445.8	353.1	P	P
1450623_at	2534.5	3217.7	P	P
1450624_at	57.6	22.7	A	P
1450625_at	42.1	56.7	A	P
1450626_at	2153.9	5655.3	P	P
1450627_at	490.5	679.7	P	P
1450628_at	376.2	635.7	P	P
1450629_at	1645.4	1057.7	P	P
1450630_at	1319.4	1357.1	P	P
1450631_x_at	45.9	16.8	A	A
1450632_at	9010.4	6757.4	P	P
1450633_at	6.2	17	A	A
1450634_at	3869.3	4091.7	P	P
1450635_at	6.5	6.4	A	A
1450636_s_at	11.2	55.2	A	A
1450637_a_at	76.3	174.1	A	P
1450638_at	6899.9	4467.6	P	P
1450639_at	1.6	3	A	A
1450640_x_at	7812	5184.9	P	P
1450641_at	9628.8	4990.5	P	P
1450642_at	572.1	881.9	P	P
1450643_s_at	472	488.9	P	P
1450644_at	4221.2	4227.6	P	P
1450645_at	57.6	222.8	A	P
1450646_at	1277.7	1847.2	P	P
1450647_at	522.7	402.1	P	P
1450648_s_at	83.3	19.8	A	A
1450649_at	2315.7	815.9	P	P
1450650_at	1153.1	2417.5	P	P
1450651_at	108.7	689.5	P	P
1450652_at	46.4	10.1	A	A
1450653_at	9	18.4	A	A
1450654_a_at	448.6	435.3	P	P
1450655_at	962.9	922.7	P	P
1450656_at	930.9	1194.3	P	P
1450657_at	1885.5	1597.1	P	P
1450658_at	78.4	43.3	A	P
1450659_at	39.2	7.8	A	A
1450660_at	218.4	457.7	P	P
1450661_x_at	5.4	29.9	A	A
1450662_at	128.1	146.8	P	P
1450663_at	300.6	211	P	P
1450664_at	3530	4106.7	P	P
1450665_at	976.8	1364.3	P	P
1450666_s_at	320	294.6	P	P
1450667_a_at	3810.9	4117.4	P	P
1450668_s_at	14630.6	13038.8	P	P
1450669_at	102.3	109.8	A	A
1450670_at	53.5	21.8	A	A
1450671_at	16	14	A	A
1450672_a_at	198.5	260.8	A	P
1450673_at	23.9	113	A	P
1450674_at	566.9	486.8	P	P
1450675_at	248.9	649.3	P	P
1450676_at	62.1	153.4	A	P
1450677_at	1939.7	2442.4	P	P
1450678_at	65.4	17.9	A	A
1450679_at	685.5	759.2	P	P
1450680_at	0.9	0.9	A	A
1450681_at	518.4	384	P	P
1450682_at	28.8	22.1	A	A
1450683_at	143.3	36.3	A	A
1450684_at	453.7	275.4	P	P
1450685_at	907.8	1005.4	P	P
1450686_at	93.3	75.6	A	P
1450687_at	460.5	358.6	P	P
1450688_at	787.1	912.1	P	P
1450689_at	61.1	20.8	A	A
1450690_at	3011	3592.6	P	P
1450691_at	215.6	166.9	P	P
1450692_at	485.6	949	P	P
1450693_at	145.1	50.2	P	P
1450694_at	1144.4	1129.7	P	P
1450695_at	47.5	40.3	A	M
1450696_at	173.1	174.2	P	P
1450697_at	480	532.2	P	P
1450698_at	158.7	84	P	A
1450699_at	38.7	78	A	P
1450700_at	289	620.3	P	P
1450701_a_at	1694.3	1732.9	P	P
1450702_at	25.9	26.7	A	A
1450703_at	28.4	16.8	A	M
1450704_at	8.2	47.3	A	A
1450705_at	1590.8	1823.1	P	P
1450706_a_at	2982.1	2726.2	P	P
